"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","SplitTotalSpeed","SplitTotalTempo","SplitFormatted","SplitTempo","ISO2Lower","ValidationTime","ValidationTimeFormatted","Class isRanked","ClassGender", "ClassAgeFrom","ClassAgeTo","UCI Code","FIS Code","ContestantTeamId","ContestantTeamShortName","ContestantTeamName","ContestantTeamLeader","RegionID","RegionShortName"
530,"Daniel","Ångman","Daniel Ångman","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:23:50.4900000",37430500,"10:23:51",37430500,"10:23:51",37430500,"2026-05-09T17:23:50.4900000",37430500,"10:23:51",37430500,"10:23:51",37430500,119,17989000,"4:59:49",0,98,17989000,"4:59:49",0,98,17989000,"4:59:49",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",79000,147,116,116,-2,-2,-2,"",0.000,0.200,9.11,78.000,1,7.50,7.998,"1:19",6.583,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
764,"Jan","Wikström","Jan Wikström","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:24:29.3600000",37469400,"10:24:30",37469400,"10:24:30",37469400,"2026-05-09T17:24:29.3600000",37469400,"10:24:30",37469400,"10:24:30",37469400,120,18028000,"5:00:28",0,99,18028000,"5:00:28",0,99,18028000,"5:00:28",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",77000,134,105,105,-1,-1,-1,"",0.000,0.200,9.35,78.000,1,7.49,8.006,"1:17",6.417,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
763,"Martin","Collberg","Martin Collberg","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:24:30.3300000",37470400,"10:24:31",37470400,"10:24:31",37470400,"2026-05-09T17:24:30.3300000",37470400,"10:24:31",37470400,"10:24:31",37470400,121,18029000,"5:00:29",0,100,18029000,"5:00:29",0,100,18029000,"5:00:29",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",78000,141,111,111,-3,-3,-3,"",0.000,0.200,9.23,78.000,1,7.49,8.007,"1:18",6.500,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
566,"Martin","Stupak","Martin Stupak","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:25:10.4300000",37510500,"10:25:11",37510500,"10:25:11",37510500,"2026-05-09T17:25:10.4300000",37510500,"10:25:11",37510500,"10:25:11",37510500,122,18069000,"5:01:09",0,101,18069000,"5:01:09",0,101,18069000,"5:01:09",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",73000,113,86,86,-2,-2,-2,"",0.000,0.200,9.86,78.000,1,7.49,8.015,"1:13",6.083,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
513,"Marina","Becher","Marina Becher","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:25:44.2800000",37544300,"10:25:45",37544300,"10:25:45",37544300,"2026-05-09T17:25:44.2800000",37544300,"10:25:45",37544300,"10:25:45",37544300,123,18103000,"5:01:43",0,22,11509000,"3:11:49",0,22,11509000,"3:11:49",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",71000,88,21,21,-2,0,0,"",0.000,0.200,10.14,78.000,1,7.48,8.022,"1:11",5.917,"se",0,"",1,"f",17,99,"101 491 766 84","",0,"","","",0,""
688,"Richard","Sandblom","Richard Sandblom","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:27:32.7500000",37652800,"10:27:33",37652800,"10:27:33",37652800,"2026-05-09T17:27:32.7500000",37652800,"10:27:33",37652800,"10:27:33",37652800,124,18211000,"5:03:31",0,102,18211000,"5:03:31",0,102,18211000,"5:03:31",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",84000,163,129,129,-2,-2,-2,"",0.000,0.200,8.57,78.000,1,7.46,8.045,"1:24",7.000,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
780,"Jan","Svennblad","Jan Svennblad","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:28:32.3000000",37712300,"10:28:33",37712300,"10:28:33",37712300,"2026-05-09T17:28:32.3000000",37712300,"10:28:33",37712300,"10:28:33",37712300,125,18271000,"5:04:31",0,103,18271000,"5:04:31",0,103,18271000,"5:04:31",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",58000,19,16,16,-1,-1,-1,"",0.000,0.200,12.41,78.000,1,7.45,8.058,"0:58",4.833,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
636,"Leif","Karlsson","Leif Karlsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:28:47.5400000",37727600,"10:28:48",37727600,"10:28:48",37727600,"2026-05-09T17:28:47.5400000",37727600,"10:28:48",37727600,"10:28:48",37727600,126,18286000,"5:04:46",0,104,18286000,"5:04:46",0,104,18286000,"5:04:46",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",76000,131,102,102,-3,-3,-3,"",0.000,0.200,9.47,78.000,1,7.44,8.061,"1:16",6.333,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
604,"Albert Serra","Dalmau","Albert Serra Dalmau","M","ES","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:28:58.8300000",37738900,"10:28:59",37738900,"10:28:59",37738900,"2026-05-09T17:28:58.8300000",37738900,"10:28:59",37738900,"10:28:59",37738900,127,18297000,"5:04:57",0,105,18297000,"5:04:57",0,105,18297000,"5:04:57",0,"2026-05-09T07:00:00.000000","07:00:00","","","ESP",66000,57,48,48,-2,-2,-2,"",0.000,0.200,10.91,78.000,1,7.44,8.064,"1:06",5.500,"es",0,"",1,"m",17,99,"","",0,"","","",0,""
623,"Mattias","Gustafsson","Mattias Gustafsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:29:12.0600000",37752100,"10:29:13",37752100,"10:29:13",37752100,"2026-05-09T17:29:12.0600000",37752100,"10:29:13",37752100,"10:29:13",37752100,128,18311000,"5:05:11",0,106,18311000,"5:05:11",0,106,18311000,"5:05:11",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",50000,8,8,8,-1,-1,-1,"",0.000,0.200,14.4,78.000,1,7.44,8.067,"0:50",4.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
771,"Mathias","Luoto","Mathias Luoto","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:29:17.7000000",37757700,"10:29:18",37757700,"10:29:18",37757700,"2026-05-09T17:29:17.7000000",37757700,"10:29:18",37757700,"10:29:18",37757700,129,18316000,"5:05:16",0,107,18316000,"5:05:16",0,107,18316000,"5:05:16",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",78000,141,111,111,-3,-3,-3,"",0.000,0.200,9.23,78.000,1,7.44,8.068,"1:18",6.500,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
591,"Dejan","Spasenoski","Dejan Spasenoski","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:32:13.8800000",37933900,"10:32:14",37933900,"10:32:14",37933900,"2026-05-09T17:32:13.8800000",37933900,"10:32:14",37933900,"10:32:14",37933900,130,18492000,"5:08:12",0,108,18492000,"5:08:12",0,108,18492000,"5:08:12",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",88000,171,137,137,-2,-2,-2,"",0.000,0.200,8.18,78.000,1,7.40,8.106,"1:28",7.333,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
729,"Ragnar","Bergvik","Ragnar Bergvik","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:33:10.1900000",37990200,"10:33:11",37990200,"10:33:11",37990200,"2026-05-09T17:33:10.1900000",37990200,"10:33:11",37990200,"10:33:11",37990200,131,18549000,"5:09:09",0,109,18549000,"5:09:09",0,109,18549000,"5:09:09",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",72000,99,76,76,-2,-2,-2,"",0.000,0.200,10.00,78.000,1,7.39,8.118,"1:12",6.000,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
677,"Viktor","Finn","Viktor Finn","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:33:11.7800000",37991800,"10:33:12",37991800,"10:33:12",37991800,"2026-05-09T17:33:11.7800000",37991800,"10:33:12",37991800,"10:33:12",37991800,132,18550000,"5:09:10",0,110,18550000,"5:09:10",0,110,18550000,"5:09:10",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",72000,99,76,76,-2,-2,-2,"",0.000,0.200,10.00,78.000,1,7.39,8.118,"1:12",6.000,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
549,"Jennifer","Ekholm","Jennifer Ekholm","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:33:44.6400000",38024700,"10:33:45",38024700,"10:33:45",38024700,"2026-05-09T17:33:44.6400000",38024700,"10:33:45",38024700,"10:33:45",38024700,133,18583000,"5:09:43",0,23,11989000,"3:19:49",0,23,11989000,"3:19:49",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",68000,64,13,13,-2,0,0,"",0.000,0.200,10.59,78.000,1,7.38,8.125,"1:08",5.667,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
541,"Jari","Orava","Jari Orava","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:33:54.2200000",38034300,"10:33:55",38034300,"10:33:55",38034300,"2026-05-09T17:33:54.2200000",38034300,"10:33:55",38034300,"10:33:55",38034300,134,18593000,"5:09:53",0,111,18593000,"5:09:53",0,111,18593000,"5:09:53",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",74000,117,90,90,-2,-2,-2,"",0.000,0.200,9.73,78.000,1,7.38,8.127,"1:14",6.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
570,"Patrik","Olsson","Patrik Olsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:33:54.6400000",38034700,"10:33:55",38034700,"10:33:55",38034700,"2026-05-09T17:33:54.6400000",38034700,"10:33:55",38034700,"10:33:55",38034700,135,18593000,"5:09:53",0,112,18593000,"5:09:53",0,112,18593000,"5:09:53",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",73000,113,86,86,-2,-2,-2,"",0.000,0.200,9.86,78.000,1,7.38,8.127,"1:13",6.083,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
735,"Linda","Ivansson","Linda Ivansson","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:33:55.9600000",38036000,"10:33:56",38036000,"10:33:56",38036000,"2026-05-09T17:33:55.9600000",38036000,"10:33:56",38036000,"10:33:56",38036000,136,18595000,"5:09:55",0,24,12001000,"3:20:01",0,24,12001000,"3:20:01",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",74000,117,28,28,-2,0,0,"",0.000,0.200,9.73,78.000,1,7.38,8.128,"1:14",6.167,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
583,"Maria","Kahlmeter","Maria Kahlmeter","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:35:06.0700000",38106100,"10:35:07",38106100,"10:35:07",38106100,"2026-05-09T17:35:06.0700000",38106100,"10:35:07",38106100,"10:35:07",38106100,137,18665000,"5:11:05",0,25,12071000,"3:21:11",0,25,12071000,"3:21:11",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",66000,57,10,10,-2,0,0,"",0.000,0.200,10.91,78.000,1,7.37,8.142,"1:06",5.500,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
655,"Martin","Guirguis Söderstrand","Martin Guirguis Söderstrand","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:36:01.8200000",38161900,"10:36:02",38161900,"10:36:02",38161900,"2026-05-09T17:36:01.8200000",38161900,"10:36:02",38161900,"10:36:02",38161900,138,18720000,"5:12:00",0,113,18720000,"5:12:00",0,113,18720000,"5:12:00",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",76000,131,102,102,-2,-2,-2,"",0.000,0.200,9.47,78.000,1,7.36,8.154,"1:16",6.333,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
701,"Kajsa","Johansson","Kajsa Johansson","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:36:32.6000000",38192600,"10:36:33",38192600,"10:36:33",38192600,"2026-05-09T17:36:32.6000000",38192600,"10:36:33",38192600,"10:36:33",38192600,139,18751000,"5:12:31",0,26,12157000,"3:22:37",0,26,12157000,"3:22:37",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",71000,88,21,21,-2,0,0,"",0.000,0.200,10.14,78.000,1,7.35,8.161,"1:11",5.917,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
555,"Johan","Svennung","Johan Svennung","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:39:13.8600000",38353900,"10:39:14",38353900,"10:39:14",38353900,"2026-05-09T17:39:13.8600000",38353900,"10:39:14",38353900,"10:39:14",38353900,140,18912000,"5:15:12",0,114,18912000,"5:15:12",0,114,18912000,"5:15:12",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",71000,88,68,68,-2,-2,-2,"",0.000,0.200,10.14,78.000,1,7.32,8.195,"1:11",5.917,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
772,"Marcus","Hallenberg","Marcus Hallenberg","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:39:52.8900000",38392900,"10:39:53",38392900,"10:39:53",38392900,"2026-05-09T17:39:52.8900000",38392900,"10:39:53",38392900,"10:39:53",38392900,141,18951000,"5:15:51",0,115,18951000,"5:15:51",0,115,18951000,"5:15:51",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",71000,88,68,68,-2,-2,-2,"",0.000,0.200,10.14,78.000,1,7.31,8.204,"1:11",5.917,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
676,"Gunilla","Kidmark","Gunilla Kidmark","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:42:34.5400000",38554600,"10:42:35",38554600,"10:42:35",38554600,"2026-05-09T17:42:34.5400000",38554600,"10:42:35",38554600,"10:42:35",38554600,142,19113000,"5:18:33",0,27,12519000,"3:28:39",0,27,12519000,"3:28:39",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",81000,157,33,33,-2,0,0,"",0.000,0.200,8.89,78.000,1,7.28,8.238,"1:21",6.750,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
653,"Anders","Nilsson","Anders Nilsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:42:35.1200000",38555200,"10:42:36",38555200,"10:42:36",38555200,"2026-05-09T17:42:35.1200000",38555200,"10:42:36",38555200,"10:42:36",38555200,143,19114000,"5:18:34",0,116,19114000,"5:18:34",0,116,19114000,"5:18:34",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",82000,161,127,127,-2,-2,-2,"",0.000,0.200,8.78,78.000,1,7.28,8.238,"1:22",6.833,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
723,"Jerry","Bärnsten","Jerry Bärnsten","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:46:25.4100000",38785500,"10:46:26",38785500,"10:46:26",38785500,"2026-05-09T17:46:25.4100000",38785500,"10:46:26",38785500,"10:46:26",38785500,144,19344000,"5:22:24",0,117,19344000,"5:22:24",0,117,19344000,"5:22:24",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",86000,167,133,133,-1,-1,-1,"",0.000,0.200,8.37,78.000,1,7.24,8.288,"1:26",7.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
665,"Johan","Wagner","Johan Wagner","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:46:25.9500000",38786000,"10:46:26",38786000,"10:46:26",38786000,"2026-05-09T17:46:25.9500000",38786000,"10:46:26",38786000,"10:46:26",38786000,145,19345000,"5:22:25",0,118,19345000,"5:22:25",0,118,19345000,"5:22:25",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",88000,171,137,137,-3,-3,-3,"",0.000,0.200,8.18,78.000,1,7.24,8.288,"1:28",7.333,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
706,"Fredrik","Dolff","Fredrik Dolff","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:47:09.8100000",38829900,"10:47:10",38829900,"10:47:10",38829900,"2026-05-09T17:47:09.8100000",38829900,"10:47:10",38829900,"10:47:10",38829900,146,19388000,"5:23:08",0,119,19388000,"5:23:08",0,119,19388000,"5:23:08",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",87000,169,135,135,-2,-2,-2,"",0.000,0.200,8.28,78.000,1,7.23,8.297,"1:27",7.250,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
740,"André","Sahlsten","André Sahlsten","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:49:53.7700000",38993800,"10:49:54",38993800,"10:49:54",38993800,"2026-05-09T17:49:53.7700000",38993800,"10:49:54",38993800,"10:49:54",38993800,147,19552000,"5:25:52",0,120,19552000,"5:25:52",0,120,19552000,"5:25:52",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",75000,125,96,96,-2,-2,-2,"",0.000,0.200,9.6,78.000,1,7.20,8.332,"1:15",6.250,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
537,"Linus","Marton","Linus Marton","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:50:53.8600000",39053900,"10:50:54",39053900,"10:50:54",39053900,"2026-05-09T17:50:53.8600000",39053900,"10:50:54",39053900,"10:50:54",39053900,148,19612000,"5:26:52",0,121,19612000,"5:26:52",0,121,19612000,"5:26:52",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",72000,99,76,76,-2,-2,-2,"",0.000,0.200,10.00,78.000,1,7.19,8.345,"1:12",6.000,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
560,"Rosie","Selgerudh","Rosie Selgerudh","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:50:54.2400000",39054300,"10:50:55",39054300,"10:50:55",39054300,"2026-05-09T17:50:54.2400000",39054300,"10:50:55",39054300,"10:50:55",39054300,149,19613000,"5:26:53",0,28,13019000,"3:36:59",0,28,13019000,"3:36:59",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",69000,72,15,15,-2,0,0,"",0.000,0.200,10.43,78.000,1,7.19,8.345,"1:09",5.750,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
531,"Eliska","Omara","Eliska Omara","F","SK","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:50:54.8600000",39054900,"10:50:55",39054900,"10:50:55",39054900,"2026-05-09T17:50:54.8600000",39054900,"10:50:55",39054900,"10:50:55",39054900,150,19613000,"5:26:53",0,29,13019000,"3:36:59",0,29,13019000,"3:36:59",0,"2026-05-09T07:00:00.000000","07:00:00","","","SVK",69000,72,15,15,-2,0,0,"",0.000,0.200,10.43,78.000,1,7.19,8.345,"1:09",5.750,"sk",0,"",1,"f",17,99,"","",0,"","","",0,""
695,"Anders","Josefsson","Anders Josefsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:53:18.2400000",39198300,"10:53:19",39198300,"10:53:19",39198300,"2026-05-09T17:53:18.2400000",39198300,"10:53:19",39198300,"10:53:19",39198300,151,19757000,"5:29:17",0,122,19757000,"5:29:17",0,122,19757000,"5:29:17",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",74000,117,90,90,-2,-2,-2,"",0.000,0.200,9.73,78.000,1,7.16,8.376,"1:14",6.167,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
613,"Daniel","Von Bargen","Daniel Von Bargen","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:53:31.8900000",39211900,"10:53:32",39211900,"10:53:32",39211900,"2026-05-09T17:53:31.8900000",39211900,"10:53:32",39211900,"10:53:32",39211900,152,19770000,"5:29:30",0,123,19770000,"5:29:30",0,123,19770000,"5:29:30",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",78000,141,111,111,-2,-2,-2,"",0.000,0.200,9.23,78.000,1,7.16,8.379,"1:18",6.500,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
689,"Martin","Nordlund","Martin Nordlund","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:54:02.8700000",39242900,"10:54:03",39242900,"10:54:03",39242900,"2026-05-09T17:54:02.8700000",39242900,"10:54:03",39242900,"10:54:03",39242900,153,19801000,"5:30:01",0,124,19801000,"5:30:01",0,124,19801000,"5:30:01",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",84000,163,129,129,-2,-2,-2,"",0.000,0.200,8.57,78.000,1,7.16,8.385,"1:24",7.000,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
634,"Simon","Holm","Simon Holm","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:55:49.0900000",39349100,"10:55:50",39349100,"10:55:50",39349100,"2026-05-09T17:55:49.0900000",39349100,"10:55:50",39349100,"10:55:50",39349100,154,19908000,"5:31:48",0,125,19908000,"5:31:48",0,125,19908000,"5:31:48",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",88000,171,137,137,-2,-2,-2,"",0.000,0.200,8.18,78.000,1,7.14,8.408,"1:28",7.333,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
720,"Ida","Edvinsson","Ida Edvinsson","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T17:56:33.3000000",39393300,"10:56:34",39393300,"10:56:34",39393300,"2026-05-09T17:56:33.3000000",39393300,"10:56:34",39393300,"10:56:34",39393300,155,19952000,"5:32:32",0,30,13358000,"3:42:38",0,30,13358000,"3:42:38",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",88000,171,35,35,-2,0,0,"",0.000,0.200,8.18,78.000,1,7.13,8.417,"1:28",7.333,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
539,"Tommy","Carlsson","Tommy Carlsson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:01:19.0700000",39679100,"11:01:20",39679100,"11:01:20",39679100,"2026-05-09T18:01:19.0700000",39679100,"11:01:20",39679100,"11:01:20",39679100,156,20238000,"5:37:18",0,126,20238000,"5:37:18",0,126,20238000,"5:37:18",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",69000,72,58,58,0,-1,-1,"",0.000,0.200,10.43,78.000,1,7.08,8.479,"1:09",5.750,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
615,"Sofia","Kay","Sofia Kay","F","SE","","","",";","Gotaleden Stafett & Ultra","Kvinnor","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:01:19.6300000",39679700,"11:01:20",39679700,"11:01:20",39679700,"2026-05-09T18:01:19.6300000",39679700,"11:01:20",39679700,"11:01:20",39679700,157,20238000,"5:37:18",0,31,13644000,"3:47:24",0,31,13644000,"3:47:24",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",70000,80,17,17,-3,0,0,"",0.000,0.200,10.29,78.000,1,7.08,8.479,"1:10",5.833,"se",0,"",1,"f",17,99,"","",0,"","","",0,""
742,"Magnus","Kristiansson","Magnus Kristiansson","M","SE","","","",";","Gotaleden Stafett & Ultra","Män","Ultra 75 km","Ultra 75 km","Mål",20,1,"TIME","","","2026-05-09T18:01:20.4800000",39680500,"11:01:21",39680500,"11:01:21",39680500,"2026-05-09T18:01:20.4800000",39680500,"11:01:21",39680500,"11:01:21",39680500,158,20239000,"5:37:19",0,127,20239000,"5:37:19",0,127,20239000,"5:37:19",0,"2026-05-09T07:00:00.000000","07:00:00","","","SWE",71000,88,68,68,-3,-3,-3,"",0.000,0.200,10.14,78.000,1,7.08,8.479,"1:11",5.917,"se",0,"",1,"m",17,99,"","",0,"","","",0,""
